Manufacturer;OrderDate;Brand;Category;Tyre type;Season;Stud;Run flat;Width;Ratio;Diameter;Load Index;Speed Index;Load Index;Speed Index;Pattern;Weight;OE;Marking;EAN;IPC;Energy;Grip;Rolling noise;Noise echo class;Quantity;List Price ;Net Price ;Currency;PS Account Number;PS Member Name;City
PIRELLI;201803;PIRELLI;Moto     ; ; ; ;0;130;70;13;63;P; ; ;ANGEL SCOOTER;4189; ; ;8019227277128;2771200; ; ; ; ;1;75;27.47;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201803;PIRELLI;Moto     ; ; ; ;0;130;70;12;62;P; ; ;ANGEL SCOOTER;3904; ; ;8019227277104;2771000; ; ; ; ;1;69;25.27;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201803;PIRELLI;Moto     ; ; ; ;0;120;80;14;58;S; ; ;DIABLO ROSSO SCOOTER FRONT;4366; ; ;8019227276879;2768700; ; ; ; ;1;87;31.87;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201803;PIRELLI;Moto     ; ; ; ;0;110;90;12;64;P; ; ;ANGEL SCOOTER FRONT;3666; ; ;8019227276961;2769600; ; ; ; ;1;73;27.74;EUR;8018852;GOMMOLO SRL;ALBANO LAZIALE
PIRELLI;201803;PIRELLI;Moto  ; ; ; ;0;120;70;17;;; ; ;DIABLO SUPERBIKE;4298; ; ;8019227233292;2332900; ; ; ; ;1;270;119.07;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;PIRELLI;Moto  ; ; ; ;0;200;60;17;;; ; ;DIABLO SUPERBIKE;6587; ; ;8019227233339;2333300; ; ; ; ;1;406;179.05;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;PIRELLI;Moto  ; ; ; ;0;200;60;17;;; ; ;DIABLO SUPERBIKE;6546; ; ;8019227233322;2333200; ; ; ; ;1;406;179.05;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;PIRELLI;Moto ; ; ; ;0;130;70;17;62;H; ; ;DIABLO ROSSO II;5199; ; ;8019227240931;2409300; ; ; ; ;1;127;58.5;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201803;PIRELLI;Moto ; ; ; ;0;100;80;17;52;H; ; ;DIABLO ROSSO II FRONT;3636; ; ;8019227240924;2409200; ; ; ; ;1;121;55.73;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201803;PIRELLI;Moto ; ; ; ;0;180;60;17;75;W; ; ;DIABLO ROSSO III;6200; ; ;8019227263565;2635600; ; ; ; ;1;249;112.25;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;PIRELLI;Moto ; ; ; ;0;190;50;17;73;W; ; ;DIABLO ROSSO II;6183; ; ;8019227206869;2068600; ; ; ; ;1;206;94.88;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201803;PIRELLI;Moto ; ; ; ;0;190;55;17;75;W; ; ;DIABLO ROSSO III;6400; ; ;8019227263589;2635800; ; ; ; ;1;261;117.66;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;PIRELLI;Moto ; ; ; ;0;120;60;17;55;W; ; ;DIABLO ROSSO II FRONT;4128; ; ;8019227207002;2070000; ; ; ; ;1;136;63.28;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201803;PIRELLI;Moto ; ; ; ;0;120;70;17;58;W; ; ;DIABLO ROSSO II FRONT;4377; ; ;8019227214888;2148800; ; ; ; ;1;149;68.63;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201803;PIRELLI;Moto ; ; ; ;0;120;70;17;58;W; ; ;DIABLO ROSSO III FRONT;4162; ; ;8019227263527;2635200; ; ; ; ;2;182;82.05;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;PIRELLI;Moto    ; ; ; ;0;120;70;17;58;W; ; ;DIABLO ROSSO CORSA II FRONT;4381; ; ;8019227290691;2906900; ; ; ; ;1;198;93.06;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201803;PIRELLI;Moto       ; ; ; ;0;180;55;17;73;H; ; ;MT60 RS;6479; ; ;8019227250411;2504100; ; ; ; ;1;226;58.71;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201803;PIRELLI;Moto       ; ; ; ;0;120;70;19;60;V; ; ;SCORPION TRAIL II FRONT;5087; ; ;8019227280289;2802800; ; ; ; ;1;159;71.68;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;PIRELLI;Moto       ; ; ; ;0;120;70;19;60;W; ; ;SCORPION TRAIL II FRONT;4948; ; ;8019227280302;2803000; ; ; ; ;1;163;76.61;EUR;8018852;GOMMOLO SRL;ALBANO LAZIALE
PIRELLI;201803;PIRELLI;Moto       ; ; ; ;0;110;80;19;59;V; ; ;SCORPION TRAIL II FRONT;5111; ; ;8019227252651;2526500; ; ; ; ;1;160;75.2;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201803;PIRELLI;Moto       ; ; ; ;0;170;60;17;72;V; ; ;SCORPION TRAIL II;7075; ; ;8019227280296;2802900; ; ; ; ;1;203;91.51;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;PIRELLI;Moto       ; ; ; ;0;170;60;17;72;V; ; ;SCORPION TRAIL II;7075; ; ;8019227280296;2802900; ; ; ; ;1;203;93.5;EUR;8017183;LK KOMJANC LUIGI SRL;GORIZIA
PIRELLI;201803;PIRELLI;Moto       ; ; ; ;0;170;60;17;72;V; ; ;SCORPION TRAIL II;7075; ; ;8019227280296;2802900; ; ; ; ;1;203;95.41;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201803;PIRELLI;Moto       ; ; ; ;0;170;60;17;72;W; ; ;SCORPION TRAIL II;7948; ; ;8019227280319;2803100; ; ; ; ;1;210;98.7;EUR;8018852;GOMMOLO SRL;ALBANO LAZIALE
PIRELLI;201803;PIRELLI;Moto                                     ; ; ; ;0;160;60;15;67;H; ; ;DIABLO ROSSO SCOOTER;6123; ; ;8019227276947;2769400; ; ; ; ;1;178;66.29;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201803;PIRELLI;Moto                                     ; ; ; ;0;160;60;15;67;H; ; ;DIABLO ROSSO SCOOTER;6123; ; ;8019227276947;2769400; ; ; ; ;2;178;65.2;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201803;PIRELLI;Moto                                     ; ; ; ;0;120;70;14;55;H; ; ;DIABLO ROSSO SCOOTER FRONT;3952; ; ;8019227276862;2768600; ; ; ; ;2;144;52.75;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201803;PIRELLI;Moto                                     ; ; ; ;0;120;70;15;56;H; ; ;DIABLO ROSSO SCOOTER FRONT;4131; ; ;8019227276893;2768900; ; ; ; ;1;147;54.74;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201803;PIRELLI;Moto                       ; ; ; ;0;140;80;18;70;S; ; ;MT 90 A/T SCORPION;6745; ; ;8019227101713;1017100; ; ; ; ;1;175;78.89;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;PIRELLI;Moto                       ; ; ; ;0;90;90;21;54;S; ; ;MT90 A/T SCORPION FRONT;3830; ; ;8019227100525;1005200; ; ; ; ;1;119;53.65;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;PIRELLI;Moto                                                                                   ; ; ; ;0;130;90;16;73;H; ; ;ROUTE MT66;6419; ; ;8019227080049;800400; ; ; ; ;1;218;100.41;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201803;PIRELLI;Moto                                                                                   ; ; ; ;0;100;90;18;56;H; ; ;ROUTE MT66 FRONT;4452; ; ;8019227100396;1003900; ; ; ; ;1;169;77.84;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201803;METZELER;Moto   ; ; ; ;0;3.50;;19;57;H; ; ;LASERTEC FRONT;5075; ; ;8019227153156;1531500; ; ; ; ;1;157;70.78;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;METZELER;Moto                                                                                         ; ; ; ;0;4.00;;18;64;H; ; ;PERFECT ME 77;5879; ; ;8019227013184;131800; ; ; ; ;1;143;64.46;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;METZELER;Moto; ; ; ;0;160;60;17;69;W; ; ;ROADTEC 01;5637; ; ;8019227267020;2670200; ; ; ; ;1;234;109.98;EUR;8018852;GOMMOLO SRL;ALBANO LAZIALE
PIRELLI;201803;METZELER;Moto; ; ; ;0;180;55;17;73;W; ; ;ROADTEC Z6;6454; ; ;8019227144864;1448600; ; ; ; ;1;156;71.85;EUR;8017183;LK KOMJANC LUIGI SRL;GORIZIA
PIRELLI;201803;METZELER;Moto; ; ; ;0;120;70;17;58;W; ; ;ROADTEC 01 FRONT;4368; ; ;8019227266986;2669800; ; ; ; ;1;187;87.89;EUR;8018852;GOMMOLO SRL;ALBANO LAZIALE
PIRELLI;201803;METZELER;Moto; ; ; ;0;120;70;17;58;W; ; ;ROADTEC Z6 FRONT;4330; ; ;8019227144819;1448100; ; ; ; ;1;118;54.35;EUR;8017183;LK KOMJANC LUIGI SRL;GORIZIA
PIRELLI;201803;METZELER;Moto ; ; ; ;0;180;55;17;73;W; ; ;SPORTEC M7 RR;6231; ; ;8019227245035;2450300; ; ; ; ;1;240;110.54;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201803;METZELER;Moto ; ; ; ;0;120;70;17;58;W; ; ;SPORTEC M7 RR FRONT;4162; ; ;8019227252088;2520800; ; ; ; ;1;182;83.83;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201803;METZELER;Moto          ; ; ; ;0;180;60;17;75;W; ; ;RACETEC RR;6445; ; ;8019227254877;2548700; ; ; ; ;1;358;157.88;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201803;METZELER;Moto          ; ; ; ;0;120;70;17;58;W; ; ;RACETEC RR FRONT;4251; ; ;8019227254839;2548300; ; ; ; ;1;278;122.6;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201803;METZELER;Moto       ; ; ; ;0;130;80;17;65;S; ; ;TOURANCE;6088; ; ;8019227120943;1209400; ; ; ; ;1;129;58.15;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;METZELER;Moto       ; ; ; ;0;150;70;17;69;V; ; ;TOURANCE;6965; ; ;8019227112795;1127900; ; ; ; ;1;177;81.53;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201803;METZELER;Moto       ; ; ; ;0;100;90;19;57;S; ; ;TOURANCE;4166; ; ;8019227101232;1012300; ; ; ; ;1;115;51.84;EUR;8019631;FURLANGOMME SRL;UDINE
PIRELLI;201803;METZELER;Moto                       ; ; ; ;0;110;80;19;59;V; ; ;KAROO STREET FRONT;5189; ; ;8019227314250;3142500; ; ; ; ;1;163;76.61;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201803;METZELER;Moto                                                                               ; ; ; ;0;130;70;18;63;H; ; ;ME 888 MARATHON ULTRA FRONT;5949; ; ;8019227242942;2429400; ; ; ; ;1;252;116.07;EUR;8017183;LK KOMJANC LUIGI SRL;GORIZIA
PIRELLI;201803;METZELER;Moto                                                                               ; ; ; ;0;180;60;16;74;H; ; ;ME 888 MARATHON ULTRA;9171; ; ;8019227242959;2429500; ; ; ; ;1;278;128.05;EUR;8017183;LK KOMJANC LUIGI SRL;GORIZIA
PIRELLI;201802;FORMULA;Car; ;SUMMER; ;0;215;55;16;97;V; ; ;FORMULA ENERGY;9494; ; ;8019227322224;3222200; ; ; ; ;4;121;67.25;EUR;8017183;LK KOMJANC LUIGI SRL;GORIZIA
PIRELLI;201802;FORMULA;Car; ;SUMMER; ;0;125;;12;62;S; ; ;CINTURATO CN54;4217; ; ;8019227174496;1744900; ; ; ; ;4;59.5;33.07;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201802;FORMULA;Car; ;SUMMER; ;0;125;;12;62;S; ; ;CINTURATO CN54;4217; ; ;8019227174496;1744900; ; ; ; ;4;59.5;33.07;EUR;8001304;SOLIGO S.N.C. DI SOLIGO R.L. & C.;QUINTO DI TREVISO
PIRELLI;201802;FORMULA;Car; ;WINTER; ;0;185;60;15;88;T; ; ;FORMULA WINTER;8089; ; ;8019227217322;2173200; ; ; ; ;1;104;44.62;EUR;8017183;LK KOMJANC LUIGI SRL;GORIZIA
PIRELLI;201802;FORMULA;Car; ;WINTER; ;0;195;65;15;91;T; ; ;FORMULA WINTER;8924; ; ;8019227217285;2172800; ; ; ; ;8;92.5;31.57;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;FORMULA;Car; ;WINTER; ;0;205;55;16;91;T; ; ;FORMULA WINTER;8670; ; ;8019227217407;2174000; ; ; ; ;2;135;46.07;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;FORMULA;Car; ;WINTER; ;0;205;55;16;94;H; ; ;FORMULA WINTER;8670; ; ;8019227240108;2401000; ; ; ; ;12;164.5;55.56;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;165;70;14;81;T; ; ;CINTURATO ALL SEASON;6943; ; ;8019227273007;2730000; ; ; ; ;4;80.5;41.21;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;165;70;14;81;T; ; ;CINTURATO ALL SEASON;6943; ; ;8019227273007;2730000; ; ; ; ;16;80.5;43.47;EUR;8001432;PIVA GOMME SCHIO S.R.L.;SCHIO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;175;65;14;82;T; ; ;CINTURATO ALL SEASON;6992; ; ;8019227352665;3526600; ; ; ; ;7;80.5;40.78;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;175;65;14;82;T; ; ;CINTURATO ALL SEASON;6992; ; ;8019227352665;3526600; ; ; ; ;4;80.5;42.38;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;175;65;14;82;T; ; ;CINTURATO ALL SEASON;6992; ; ;8019227352665;3526600; ; ; ; ;4;80.5;41.21;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;175;65;14;82;T; ; ;CINTURATO ALL SEASON;6992; ; ;8019227352665;3526600; ; ; ; ;12;80.5;43.47;EUR;8001432;PIVA GOMME SCHIO S.R.L.;SCHIO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;175;65;15;84;H; ; ;CINTURATO ALL SEASON;6939; ; ;8019227253306;2533000; ; ; ; ;4;101;51.7;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;55;15;82;H; ; ;CINTURATO ALL SEASON PLUS;7657; ; ;8019227309003;3090000; ; ; ; ;8;111;56.24;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;55;15;82;H; ; ;CINTURATO ALL SEASON PLUS;7657; ; ;8019227309003;3090000; ; ; ; ;2;111;58.44;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;60;15;88;H; ; ;CINTURATO ALL SEASON PLUS;7618; ; ;8019227308877;3088700; ; ; ; ;4;110.5;56.52;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;60;15;88;H; ; ;CINTURATO ALL SEASON PLUS;7618; ; ;8019227308877;3088700; ; ; ; ;4;110.5;56.56;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;60;15;88;H; ; ;CINTURATO ALL SEASON PLUS;7618; ; ;8019227308877;3088700; ; ; ; ;8;110.5;59.67;EUR;8001432;PIVA GOMME SCHIO S.R.L.;SCHIO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;65;15;88;H; ; ;CINTURATO ALL SEASON;7583; ; ;8019227253337;2533300; ; ; ; ;4;92;50.61;EUR;8051195;MACERATESI GOMME SNC;SUBIACO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;65;15;88;H; ; ;CINTURATO ALL SEASON;7583; ; ;8019227253337;2533300; ; ; ; ;2;92;51.13;EUR;8017183;LK KOMJANC LUIGI SRL;GORIZIA
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;65;15;88;H; ; ;CINTURATO ALL SEASON;7583; ; ;8019227253337;2533300; ; ; ; ;4;92;48.44;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;65;15;88;H; ; ;CINTURATO ALL SEASON;7583; ; ;8019227253337;2533300; ; ; ; ;4;92;47.09;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;65;15;88;H; ; ;CINTURATO ALL SEASON PLUS;8161; ; ;8019227308976;3089700; ; ; ; ;8;92;46.61;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;65;15;88;H; ; ;CINTURATO ALL SEASON PLUS;8161; ; ;8019227308976;3089700; ; ; ; ;4;92;47.09;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;185;65;15;88;H; ; ;CINTURATO ALL SEASON PLUS;8161; ; ;8019227308976;3089700; ; ; ; ;4;92;48.44;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;195;65;15;91;H; ; ;CINTURATO ALL SEASON PLUS;8910; ; ;8019227308884;3088800; ; ; ; ;4;85.5;43.73;EUR;8015314;GIACOBAZZI GOMME DI ALBERTO G.;MONTEGROTTO TERME
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;195;65;15;91;H; ; ;CINTURATO ALL SEASON PLUS;8910; ; ;8019227308884;3088800; ; ; ; ;4;85.5;45.02;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;195;65;15;91;H; ; ;CINTURATO ALL SEASON PLUS;8910; ; ;8019227308884;3088800; ; ; ; ;4;85.5;43.77;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;195;65;15;91;H; ; ;CINTURATO ALL SEASON PLUS;8910; ; ;8019227308884;3088800; ; ; ; ;8;85.5;45.02;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;205;50;17;93;W; ; ;CINTURATO ALL SEASON PLUS;9135; ; ;8019227309058;3090500; ; ; ; ;4;181;94.32;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;205;55;16;91;V; ; ;CINTURATO ALL SEASON PLUS;9275; ; ;8019227308938;3089300; ; ; ; ;5;110.5;58.18;EUR;8005783;LUSI GOMMA S.R.L.;BUONCONVENTO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;205;55;16;91;V; ; ;CINTURATO ALL SEASON PLUS;9275; ; ;8019227308938;3089300; ; ; ; ;4;110.5;56.56;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;205;55;16;91;V; ; ;CINTURATO ALL SEASON PLUS;9275; ; ;8019227308938;3089300; ; ; ; ;20;110.5;59.67;EUR;8001432;PIVA GOMME SCHIO S.R.L.;SCHIO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;205;55;16;91;V; ; ;CINTURATO ALL SEASON PLUS;9275; ; ;8019227308938;3089300; ; ; ; ;4;110.5;57.58;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;205;55;16;91;V; ; ;CINTURATO ALL SEASON PLUS;9275; ; ;8019227308938;3089300; ; ; ; ;12;110.5;58.18;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;205;55;16;91;V; ; ;CINTURATO ALL SEASON PLUS;10094; ; ;8019227309027;3090200; ; ; ; ;12;117.5;60.72;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;205;55;16;91;V; ; ;CINTURATO ALL SEASON PLUS;10094; ; ;8019227309027;3090200; ; ; ; ;4;117.5;60.15;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;225;45;17;94;W; ; ;CINTURATO ALL SEASON PLUS;10257; ; ;8019227308969;3089600; ; ; ; ;6;145.5;71.61;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;225;45;17;94;W; ; ;CINTURATO ALL SEASON PLUS;10257; ; ;8019227308969;3089600; ; ; ; ;2;145.5;77.93;EUR;8051195;MACERATESI GOMME SNC;SUBIACO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;225;45;17;94;W; ; ;CINTURATO ALL SEASON PLUS;10257; ; ;8019227308969;3089600; ; ; ; ;4;145.5;72.35;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;225;45;17;94;W; ; ;CINTURATO ALL SEASON PLUS;10257; ; ;8019227308969;3089600; ; ; ; ;12;145.5;78.57;EUR;8001432;PIVA GOMME SCHIO S.R.L.;SCHIO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;225;45;17;94;W; ; ;CINTURATO ALL SEASON PLUS;10257; ; ;8019227308969;3089600; ; ; ; ;7;145.5;75.82;EUR;8005347;GUGLIELMO VITTORIO SRL;ROVIGO
PIRELLI;201802;PIRELLI;Car; ;ALL SEASONS; ;0;225;45;17;94;W; ; ;CINTURATO ALL SEASON PLUS;10257; ; ;8019227308969;3089600; ; ; ; ;4;145.5;76.61;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;1;225;45;18;95;Y; ; ;CINTURATO P7;11758;MOE; ;8019227260717;2607100; ; ; ; ;2;252;132.68;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;1;225;50;17;94;W; ; ;CINTURATO P7;11771;*; ;8019227202809;2028000; ; ; ; ;4;207.5;103.18;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;1;225;55;17;97;Y; ; ;CINTURATO P7;13421;*MOE; ;8019227247930;2479300; ; ; ; ;4;228;112.21;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;1;245;40;18;97;Y; ; ;CINTURATO P7;12190;MOE; ;8019227260724;2607200; ; ; ; ;2;241.5;127.15;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;1;245;40;20;99;Y; ; ;P-ZERO;13273;*; ;8019227297980;2979800; ; ; ; ;2;423.5;210.58;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;1;245;45;18;96;Y; ; ;CINTURATO P7;13001;*; ;8019227207484;2074800; ; ; ; ;2;259.5;129.03;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;1;255;35;18;90;Y; ; ;PZERO;12523; ; ;8019227174021;1740200; ; ; ; ;2;347;174.24;EUR;8043214;BREMBATI GOMME SRL;MILANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;1;275;35;20;102;Y; ; ;P-ZERO;14779;*; ;8019227297973;2979700; ; ; ; ;2;423.5;210.58;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;155;65;14;75;T; ; ;CINTURATO P1;5719; ; ;8019227233100;2331000; ; ; ; ;4;74.5;38.14;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;155;65;14;75;T; ; ;CINTURATO P1;5719; ; ;8019227233100;2331000; ; ; ; ;4;74.5;39.23;EUR;8001487;MOSCONI GOMME E SERVICE S.A.S;GREZZANA
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;165;70;14;81;T; ; ;CINTURATO P1;6533; ; ;8019227232554;2325500; ; ; ; ;4;73;33.29;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;165;70;14;81;T; ; ;CINTURATO P1;6533; ; ;8019227232554;2325500; ; ; ; ;8;73;33.29;EUR;8005361;SPRINT GOMME SNC;SOAVE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;175;65;14;82;T; ; ;CINTURATO P1;6670; ; ;8019227232578;2325700; ; ; ; ;4;77;33.64;EUR;8001333;PIERIS GOMME S.R.L.;SAN CANZIAN D'ISONZO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;175;65;15;84;H; ; ;CINTURATO P1;6975; ; ;8019227232585;2325800; ; ; ; ;4;92;47.09;EUR;8052402;FRATTINI GOMME;CESANO BOSCONE
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;175;65;15;84;H; ; ;CINTURATO P1;6975; ; ;8019227232585;2325800; ; ; ; ;8;92;48.44;EUR;8004940;COMMERCIALE  PNEUMATICI  SRL;PRADAMANO
PIRELLI;201802;PIRELLI;Car; ;SUMMER; ;0;175;65;15;84;T; ; ;CINTURATO P1;7020; ; ;8019227232561;2325600; ; ; ; ;3;81;41.04;EUR;8040786;FERRARI GOMME SNC;ROZZANO FRAZ.QUINTO DE'STAMPI
